Label;Type/Index;C;H;N;O;00_1.645;00_2.215;00_2.315;00_2.745;00_3.685;00_3.855;00_4.445;00_5.115;00_6.135;00_6.925;00_7.125;01_1.645;01_2.215;01_2.315;01_2.745;01_3.685;01_3.855;01_4.445;01_5.115;01_6.135;01_6.925;01_7.125;02_1.645;02_2.215;02_2.315;02_2.745;02_3.685;02_3.855;02_4.445;02_5.115;02_6.135;02_6.925;02_7.125;03_1.645;03_2.215;03_2.315;03_2.745;03_3.685;03_3.855;03_4.445;03_5.115;03_6.135;03_6.925;03_7.125;04_1.645;04_2.215;04_2.315;04_2.745;04_3.685;04_3.855;04_4.445;04_5.115;04_6.135;04_6.925;04_7.125;05_1.645;05_2.215;05_2.315;05_2.745;05_3.685;05_3.855;05_4.445;05_5.115;05_6.135;05_6.925;05_7.125;06_1.645;06_2.215;06_2.315;06_2.745;06_3.685;06_3.855;06_4.445;06_5.115;06_6.135;06_6.925;06_7.125;07_1.645;07_2.215;07_2.315;07_2.745;07_3.685;07_3.855;07_4.445;07_5.115;07_6.135;07_6.925;07_7.125;08_1.645;08_2.215;08_2.315;08_2.745;08_3.685;08_3.855;08_4.445;08_5.115;08_6.135;08_6.925;08_7.125;09_1.645;09_2.215;09_2.315;09_2.745;09_3.685;09_3.855;09_4.445;09_5.115;09_6.135;09_6.925;09_7.125
Non-Explosive;338;0,004623511;0,44797383;0,263204033;0,284198626;1,72E-09;1,14E-09;1,35E-09;9,07E-10;2,01E-09;7,19E-10;1,18E-09;5,35E-10;3,09E-09;1,09E-09;6,22E-10;1,86E-09;1,03E-09;1,06E-09;8,11E-10;1,90E-09;1,47E-09;1,22E-09;8,24E-10;2,32E-09;4,05E-10;7,16E-10;1,18E-09;1,36E-09;1,10E-09;9,83E-10;1,36E-09;9,12E-10;8,95E-10;5,47E-10;2,20E-09;6,85E-10;1,07E-09;9,44E-10;5,26E-10;1,19E-09;6,52E-10;1,61E-09;6,41E-10;7,28E-10;7,22E-10;1,87E-09;7,27E-10;8,87E-10;6,79E-10;5,51E-10;9,08E-10;9,27E-10;1,19E-09;8,54E-10;1,44E-09;8,47E-10;2,45E-09;5,89E-10;7,24E-10;9,27E-10;6,88E-10;9,43E-10;1,01E-09;1,21E-09;7,41E-10;9,38E-10;7,56E-10;2,18E-09;6,00E-10;4,44E-10;1,04E-09;6,62E-10;1,22E-09;9,24E-10;1,53E-09;6,03E-10;7,19E-10;6,42E-10;1,79E-09;7,67E-10;1,01E-09;1,43E-09;7,20E-10;1,40E-09;1,10E-09;1,89E-09;8,07E-10;9,11E-10;9,04E-10;1,84E-09;4,70E-10;8,27E-10;1,34E-09;7,24E-10;1,30E-09;1,09E-09;1,86E-09;1,27E-09;1,26E-09;9,01E-10;3,01E-09;5,81E-10;7,23E-10;1,41E-09;1,13E-09;1,64E-09;9,41E-10;1,74E-09;1,04E-09;7,62E-10;6,76E-10;2,14E-09;7,71E-10;9,86E-10
Non-Explosive;339;0,637995789;0,088741282;0,248094723;0,025168206;1,77E-09;1,05E-09;1,79E-09;7,80E-10;1,26E-09;5,38E-10;2,01E-08;1,07E-09;2,88E-10;2,88E-10;9,08E-11;1,76E-09;1,01E-09;1,60E-09;6,33E-10;1,14E-09;1,02E-09;1,70E-08;8,82E-10;5,90E-10;1,89E-10;1,84E-10;1,57E-09;1,47E-09;1,17E-09;3,97E-10;8,70E-10;9,12E-10;1,50E-08;9,01E-10;5,52E-10;1,99E-10;2,23E-10;9,05E-10;5,41E-10;1,50E-09;2,06E-10;1,17E-09;6,01E-10;1,15E-08;1,08E-09;4,53E-10;7,29E-10;1,33E-10;5,42E-10;4,62E-10;9,96E-10;7,04E-10;9,23E-10;6,32E-10;1,01E-08;6,69E-10;2,76E-10;1,45E-10;1,92E-10;9,28E-10;5,53E-10;1,16E-09;7,90E-10;8,13E-10;6,51E-10;9,19E-09;8,89E-10;2,65E-10;2,00E-10;1,78E-10;7,43E-10;3,50E-10;1,90E-09;7,02E-10;9,08E-10;6,89E-10;1,11E-08;1,17E-09;2,78E-10;3,22E-10;2,96E-10;1,37E-09;7,71E-10;1,77E-09;5,24E-10;1,17E-09;5,41E-10;1,29E-08;1,12E-09;3,25E-10;2,47E-10;3,84E-10;1,24E-09;7,32E-10;1,79E-09;7,32E-10;7,87E-10;7,01E-10;1,72E-08;1,17E-09;7,40E-10;1,40E-10;1,45E-10;1,73E-09;8,59E-10;1,63E-09;1,04E-09;6,34E-10;6,83E-10;1,87E-08;6,31E-10;4,10E-10;2,39E-10;9,96E-11
Non-Explosive;340;0,416926041;0,362175525;0,012257029;0,208641406;1,11E-09;1,06E-09;7,21E-10;1,09E-09;1,13E-09;3,60E-10;7,53E-09;9,02E-11;1,54E-09;7,81E-10;7,58E-10;8,81E-10;9,50E-10;5,81E-10;8,58E-10;1,23E-09;9,31E-10;6,73E-09;3,55E-10;1,66E-09;1,84E-10;5,83E-10;9,64E-10;1,27E-09;5,58E-10;6,62E-10;8,72E-10;7,35E-10;5,51E-09;1,47E-10;1,44E-09;4,20E-10;4,90E-10;6,53E-10;4,82E-10;6,56E-10;6,08E-10;8,61E-10;4,24E-10;3,78E-09;2,81E-10;1,74E-09;9,07E-10;4,88E-10;5,01E-10;5,51E-10;2,42E-10;6,58E-10;6,13E-10;5,01E-10;4,15E-09;2,25E-10;2,06E-09;3,68E-10;1,92E-10;5,27E-10;5,53E-10;5,88E-10;8,73E-10;6,35E-10;5,63E-10;3,11E-09;0,00E+00;1,57E-09;4,66E-10;4,44E-10;7,10E-10;5,30E-10;7,89E-10;8,92E-10;6,44E-10;6,43E-10;4,58E-09;3,40E-10;1,30E-09;5,44E-10;6,06E-10;6,64E-10;8,60E-10;6,56E-10;9,67E-10;1,09E-09;5,41E-10;5,05E-09;2,38E-10;1,39E-09;2,80E-10;8,26E-10;8,06E-10;7,74E-10;5,93E-10;9,60E-10;9,64E-10;6,96E-10;5,83E-09;5,02E-10;1,89E-09;3,62E-10;5,46E-10;1,02E-09;1,01E-09;8,82E-10;1,22E-09;1,34E-09;5,96E-10;7,02E-09;1,47E-10;1,61E-09;6,82E-10;4,10E-10
Non-Explosive;341;0,393056896;0,00359849;0,023423936;0,579920678;1,06E-09;1,10E-09;8,61E-10;2,60E-09;4,41E-09;1,87E-09;1,32E-08;1,79E-10;8,82E-09;2,28E-09;2,49E-09;1,01E-09;1,13E-09;5,70E-10;1,70E-09;4,34E-09;2,75E-09;1,07E-08;4,39E-10;8,68E-09;1,56E-09;2,80E-09;8,12E-10;1,52E-09;4,63E-10;2,00E-09;3,13E-09;2,38E-09;1,04E-08;1,47E-10;6,81E-09;1,44E-09;2,26E-09;5,95E-10;7,75E-10;7,89E-10;1,45E-09;3,48E-09;1,53E-09;7,86E-09;3,24E-10;6,09E-09;2,06E-09;2,00E-09;4,53E-10;7,72E-10;2,86E-10;2,03E-09;2,92E-09;2,23E-09;7,04E-09;3,14E-10;6,71E-09;1,92E-09;2,01E-09;5,27E-10;8,71E-10;5,44E-10;2,03E-09;2,85E-09;2,12E-09;6,30E-09;0,00E+00;5,99E-09;1,37E-09;1,77E-09;5,64E-10;4,39E-10;6,95E-10;1,76E-09;3,04E-09;1,49E-09;7,42E-09;3,56E-10;4,63E-09;1,39E-09;2,52E-09;6,35E-10;9,14E-10;8,02E-10;1,90E-09;3,30E-09;2,01E-09;9,00E-09;1,94E-10;6,06E-09;2,25E-09;2,87E-09;7,59E-10;1,05E-09;7,71E-10;1,85E-09;4,03E-09;1,95E-09;1,16E-08;5,90E-10;8,99E-09;1,61E-09;1,92E-09;1,06E-09;1,03E-09;1,15E-09;1,83E-09;5,03E-09;2,02E-09;1,17E-08;2,32E-10;7,30E-09;2,19E-09;2,94E-09
Non-Explosive;342;0,112503214;0,057153921;0,154670728;0,675672137;1,56E-09;1,15E-09;1,30E-09;2,46E-09;4,19E-09;1,78E-09;4,64E-09;5,79E-10;8,15E-09;2,29E-09;2,22E-09;1,27E-09;1,12E-09;1,19E-09;1,66E-09;4,29E-09;2,89E-09;3,75E-09;1,02E-09;7,16E-09;1,56E-09;2,63E-09;1,09E-09;1,36E-09;9,08E-10;1,83E-09;3,23E-09;2,24E-09;3,42E-09;4,58E-10;6,19E-09;1,35E-09;2,09E-09;7,68E-10;6,15E-10;1,19E-09;1,40E-09;3,57E-09;1,54E-09;2,76E-09;7,24E-10;4,67E-09;1,88E-09;1,82E-09;4,09E-10;7,72E-10;5,53E-10;2,03E-09;3,10E-09;1,92E-09;2,91E-09;5,81E-10;5,74E-09;1,92E-09;1,66E-09;6,60E-10;7,76E-10;1,12E-09;1,85E-09;2,76E-09;2,16E-09;2,49E-09;5,33E-10;5,72E-09;1,37E-09;1,77E-09;6,09E-10;4,83E-10;1,08E-09;1,54E-09;2,99E-09;1,53E-09;2,23E-09;3,31E-10;4,14E-09;1,34E-09;2,39E-09;7,92E-10;9,08E-10;1,38E-09;1,81E-09;3,62E-09;2,09E-09;3,00E-09;4,60E-10;5,39E-09;1,83E-09;2,74E-09;8,44E-10;1,18E-09;8,15E-10;1,54E-09;3,98E-09;2,12E-09;3,57E-09;6,88E-10;7,93E-09;1,70E-09;1,83E-09;1,37E-09;1,08E-09;1,69E-09;1,61E-09;4,90E-09;2,19E-09;3,96E-09;7,20E-10;6,28E-09;2,06E-09;2,68E-09
Non-Explosive;343;0,421383384;0,012324544;0,265542938;0,300749134;1,86E-09;1,15E-09;2,15E-09;1,49E-09;2,90E-09;1,11E-09;1,33E-08;9,78E-10;4,24E-09;1,17E-09;1,15E-09;1,63E-09;9,90E-10;1,73E-09;1,22E-09;3,09E-09;2,08E-09;1,17E-08;1,06E-09;4,24E-09;6,29E-10;1,52E-09;1,35E-09;1,42E-09;1,93E-09;1,28E-09;2,20E-09;1,62E-09;1,13E-08;1,08E-09;3,53E-09;6,42E-10;9,75E-10;7,72E-10;5,38E-10;1,49E-09;5,16E-10;2,41E-09;1,09E-09;7,82E-09;9,01E-10;3,21E-09;1,04E-09;1,02E-09;7,27E-10;6,40E-10;1,17E-09;1,29E-09;2,21E-09;1,34E-09;8,21E-09;6,25E-10;3,56E-09;1,26E-09;1,04E-09;7,49E-10;6,49E-10;1,39E-09;1,54E-09;1,87E-09;1,28E-09;7,15E-09;8,43E-10;2,93E-09;9,55E-10;8,43E-10;1,10E-09;3,94E-10;1,85E-09;1,36E-09;2,20E-09;1,09E-09;8,17E-09;1,11E-09;2,59E-09;9,43E-10;1,40E-09;1,11E-09;7,71E-10;1,87E-09;1,23E-09;2,37E-09;1,30E-09;9,44E-09;1,13E-09;3,17E-09;8,24E-10;1,32E-09;1,20E-09;9,14E-10;1,79E-09;1,36E-09;2,78E-09;1,94E-09;1,19E-08;1,34E-09;4,51E-09;7,61E-10;1,08E-09;1,72E-09;8,53E-10;1,77E-09;1,36E-09;3,21E-09;1,71E-09;1,34E-08;8,53E-10;3,39E-09;7,27E-10;1,17E-09
Non-Explosive;344;0,047933488;0,128465344;0,373057169;0,450543999;2,00E-09;1,15E-09;1,88E-09;1,40E-09;3,22E-09;1,11E-09;2,87E-09;9,32E-10;3,98E-09;1,13E-09;1,16E-09;1,77E-09;9,90E-10;1,59E-09;1,43E-09;2,65E-09;2,23E-09;2,24E-09;1,02E-09;3,97E-09;9,39E-10;1,38E-09;1,44E-09;1,37E-09;1,67E-09;1,15E-09;2,42E-09;1,45E-09;1,96E-09;9,90E-10;3,39E-09;7,75E-10;1,20E-09;8,15E-10;5,41E-10;1,41E-09;6,49E-10;2,41E-09;1,18E-09;2,20E-09;8,11E-10;3,12E-09;1,13E-09;9,77E-10;7,73E-10;6,40E-10;1,57E-09;1,10E-09;1,81E-09;1,43E-09;2,33E-09;6,69E-10;3,34E-09;1,30E-09;1,04E-09;1,02E-09;5,99E-10;1,39E-09;1,64E-09;2,09E-09;1,19E-09;2,18E-09;6,22E-10;3,06E-09;6,43E-10;8,87E-10;9,25E-10;4,38E-10;1,66E-09;1,33E-09;2,06E-09;1,18E-09;1,83E-09;1,09E-09;2,41E-09;9,88E-10;1,32E-09;1,19E-09;8,60E-10;2,01E-09;1,32E-09;2,24E-09;1,34E-09;2,20E-09;9,48E-10;2,81E-09;6,91E-10;1,31E-09;8,91E-10;9,02E-10;1,57E-09;1,36E-09;2,60E-09;2,07E-09;2,23E-09;1,43E-09;4,25E-09;9,39E-10;1,30E-09;1,59E-09;1,04E-09;2,09E-09;1,26E-09;3,21E-09;1,70E-09;2,49E-09;8,53E-10;3,44E-09;8,16E-10;1,21E-09
Non-Explosive;345;0,277583289;0,318787817;0,245986328;0,157642567;2,04E-09;1,05E-09;1,74E-09;1,05E-09;1,57E-09;5,81E-10;6,55E-09;6,68E-10;1,31E-09;6,88E-10;5,35E-10;1,64E-09;1,04E-09;1,64E-09;8,55E-10;1,40E-09;1,33E-09;6,14E-09;6,61E-10;1,52E-09;1,84E-10;5,39E-10;1,36E-09;1,35E-09;1,14E-09;6,21E-10;8,71E-10;1,00E-09;4,62E-09;4,14E-10;1,17E-09;5,52E-10;5,33E-10;8,32E-10;6,72E-10;1,41E-09;4,27E-10;1,30E-09;4,64E-10;3,78E-09;6,81E-10;1,43E-09;8,18E-10;5,77E-10;6,34E-10;6,06E-10;7,30E-10;7,50E-10;1,15E-09;6,34E-10;3,57E-09;5,80E-10;1,43E-09;2,35E-10;3,26E-10;8,83E-10;5,98E-10;8,99E-10;9,21E-10;1,08E-09;6,97E-10;3,33E-09;5,79E-10;1,30E-09;4,22E-10;4,44E-10;7,59E-10;5,27E-10;1,53E-09;7,03E-10;9,09E-10;6,44E-10;3,83E-09;7,30E-10;9,44E-10;5,88E-10;6,07E-10;1,06E-09;7,71E-10;1,27E-09;7,89E-10;1,26E-09;6,75E-10;4,25E-09;9,02E-10;9,03E-10;2,80E-10;6,50E-10;1,38E-09;7,36E-10;1,40E-09;1,00E-09;1,19E-09;1,10E-09;5,21E-09;9,90E-10;1,72E-09;2,73E-10;4,12E-10;1,55E-09;9,50E-10;1,64E-09;1,08E-09;1,70E-09;9,04E-10;6,32E-09;5,90E-10;1,43E-09;5,94E-10;4,99E-10
Non-Explosive;346;0,463922505;0,045948181;0,150446631;0,339682683;1,11E-09;1,15E-09;1,25E-09;1,40E-09;2,42E-09;7,15E-10;1,03E-08;6,68E-10;3,45E-09;9,98E-10;8,89E-10;1,00E-09;9,90E-10;9,70E-10;9,94E-10;2,38E-09;1,69E-09;9,09E-09;6,63E-10;3,03E-09;6,72E-10;1,25E-09;1,09E-09;1,37E-09;1,08E-09;1,07E-09;1,58E-09;1,40E-09;8,35E-09;4,57E-10;2,46E-09;6,42E-10;7,98E-10;5,95E-10;5,27E-10;1,05E-09;7,38E-10;1,79E-09;9,13E-10;5,46E-09;4,57E-10;2,40E-09;9,94E-10;1,06E-09;4,97E-10;5,07E-10;7,31E-10;1,06E-09;1,46E-09;1,03E-09;6,29E-09;4,92E-10;2,41E-09;9,90E-10;7,70E-10;6,60E-10;5,98E-10;8,55E-10;1,45E-09;1,38E-09;6,53E-10;5,51E-09;2,67E-10;2,22E-09;6,89E-10;7,53E-10;7,42E-10;3,94E-10;1,00E-09;1,28E-09;1,44E-09;6,88E-10;6,40E-09;3,85E-10;2,55E-09;9,00E-10;1,23E-09;7,04E-10;8,16E-10;1,21E-09;1,33E-09;1,62E-09;7,26E-10;7,27E-09;5,93E-10;1,97E-09;5,90E-10;1,09E-09;8,45E-10;7,29E-10;1,21E-09;1,32E-09;2,21E-09;1,36E-09;8,40E-09;8,13E-10;3,63E-09;7,18E-10;9,01E-10;1,37E-09;8,62E-10;1,28E-09;1,21E-09;2,37E-09;9,11E-10;8,53E-09;3,20E-10;3,08E-09;6,84E-10;8,55E-10
Non-Explosive;347;0,138143393;0,144230917;0,534896769;0,182728922;2,85E-09;1,11E-09;2,50E-09;8,63E-10;2,37E-09;1,07E-09;5,14E-09;1,29E-09;1,89E-09;5,99E-10;7,58E-10;2,17E-09;1,05E-09;2,39E-09;1,04E-09;1,99E-09;1,86E-09;4,15E-09;1,95E-09;2,06E-09;3,62E-10;7,16E-10;1,66E-09;1,32E-09;2,43E-09;8,39E-10;1,76E-09;8,69E-10;3,82E-09;1,83E-09;1,62E-09;3,31E-10;5,78E-10;9,03E-10;4,82E-10;2,61E-09;4,72E-10;1,74E-09;1,04E-09;4,15E-09;1,61E-09;1,56E-09;9,08E-10;5,31E-10;8,58E-10;5,96E-10;2,06E-09;8,35E-10;1,32E-09;9,87E-10;3,75E-09;8,46E-10;1,74E-09;4,57E-10;3,26E-10;1,06E-09;6,45E-10;2,28E-09;8,73E-10;1,65E-09;9,63E-10;2,89E-09;1,38E-09;1,73E-09;3,33E-10;4,00E-10;1,15E-09;4,39E-10;2,23E-09;8,83E-10;1,71E-09;9,98E-10;3,03E-09;1,49E-09;1,43E-09;5,88E-10;5,62E-10;1,73E-09;8,16E-10;2,21E-09;9,27E-10;1,93E-09;1,16E-09;3,40E-09;1,88E-09;1,79E-09;3,36E-10;6,06E-10;1,56E-09;9,96E-10;2,41E-09;9,60E-10;1,58E-09;1,77E-09;4,19E-09;1,66E-09;2,21E-09;5,83E-10;5,88E-10;2,27E-09;9,09E-10;2,98E-09;1,04E-09;2,41E-09;1,44E-09;4,68E-09;1,39E-09;1,83E-09;6,38E-10;4,11E-10
